title,reply
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"원신은 아직 앱 자체에서 최적화가 부족한듯 합니다
아이폰 12나 m1패드에서도 나타난 현상인만큼 기다려봐야 할것같아요"
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,평생 갤럭시만 써왔지만 처음으로 좋아졌다는게 확 와닿은 폰..
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"실성능에서 긱벤치만큼 성능이 안나오는 이유가 있었네
기존 긱벤치5가 아닌 새로나온 긱벤치6 결과 여전히 아이폰 갤럭시 성능차이가 심하게 나옴"
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,그래도 이정도면 엄청난 발전이.. gos 사태는 다시는 안 일어났음 하네요 ㅠ
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,이번에 무조건 좋은 작품을 만들어야 했을텐데 노트7때 그런 일이 있어서인지 경험이 좋은 결과를 만드네 삼성
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"원신은 저정도로 라이트하게 굴리면 생각보다
테스트 안정확할것 같습니다

게임 플레이 방식에 따라서 다인모드로
원소폭발 다같이 사용하면서 하면 중옵기준
진짜 아이폰 13프맥도 못버틸정도로 프레임드랍 심하고

솔로플레이로 원신 싸이클 제대로굴리면서하면
아이폰 13프맥 중옵 기준으로는
크게 프레임드랍은 없습니다

저거는 그냥 귀엽게 평타만 표표푝 하는거라서
크게 확실히 체험하려면 고인물 계정 빌려서
싸이클 굴리면서 해바야 좋을것같습니다"
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,원신은... 수메르 지역+나선 12층 기준 얼마나 쾌적한 지가 중요해서... 몬드는 기믹도 적고 맵도 좁아서 렉이 별로 안 생겨요. 원신 실제 유저들이 중요하게 생각하는 건 나선 비경에서 몹 소환 딜레이가 얼마나 있냐 없냐죠
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,잇섭님 영상이 제일 이해가고 설명이 최고네요 더좋은영상2023에도 부탁드려요 핸드폰 영상 많이 올려주세요^^
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,기기 최적화는 갤럭시가 아이폰을 절대적으로 못 따라가는거 같네요.. 그냥 매년 신형을 비교 해 볼 때마다 기본적인 체감이 확 될 정도로 아이폰은 정리가 잘 된 느낌인데 갤럭시는 뭔가 좀 안맞아 떨어져서 그런지 조금만 발열되면 프레임 하락 생기고 혹은 중간중간 끊김 현상에 뭔지모를 이질감이 항상 있더라구요.
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,모바일게임 프로들이 거의 대부분 아이폰을 쓰는 만큼 게임만큼은 ios를 사용하는 아이폰이 좀 더 좋을 수 밖에없죠... 그래도 이번 s23시리즈는 굉장히 맘에드는거같아요
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"용섭님, 영상을 19.5:9 비율로 만들어보는건 어떠실까요? 아이폰도 갤럭시도 요즘에 대부분 핸드폰 비율이 그렇게 출시되는 듯 해요. 영상 전체화면으로 틀었을때 레터박스를 최소화 할 수 있을 것 같아용!"
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"갤럭시도 많이 발전했는데 최적화는 확실히 아이폰이 앞서긴 하나봐요
갤럭시 기본, 플러스, 울트라 비교가 궁금해요!
특히 플러스는 어떤 포지션인지..."
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"이번 S23일반시리즈가 특히 잘 나온거 같습니다
아이폰 14일반대비 성능과 가격이 월등합니다
120hrz주사율, 카메라 등등.. 의 성능에
가격이 사전예약 기준으로 512기가가 115만원인데 아이폰 14일반은 170만원입니딘"
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,원신이 애플이 지원하는 API를 유기적으로 사용을 잘하긴 합니다. 솔까 소프트웨어의 특성이라고 할까요.. 안드로이드보다 IOS의 게임 그래픽 API가 최적화가 잘되어있기도 하구요.
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"이번에 갤럭시에 새롭게 추가 된 기능 중에 충전기를 연결해서 배터리를 충전하는게 아니라 cpu쪽으로 전력을 공급해서 하는 그 기능에 대해서도 다뤄주실 생각 있으신가요?? 
어떤 기능인지 이름이 기억이 안나네.."
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"원신의 프레임이 유독 다른 이유로는..
아이폰을 상대로는 본문 내용대로 Metal API로 개발을 하였으나 갤럭시는 안드로이드 OS를 사용하므로 안드로이드 제품들의 파편화와 개발 난이도 등등을 고려하여 openGL로 개발하였기 때문으로 추측됩니다 (최적화가 되지 않았음도 한 몫 했을거구요)

삼디마크는 Vulkan API를 사용하였기에 높은 점수를 기록하였지만 위와 같은 이유로 원신의 프레임이 높지 못한 것으로 생각되네요

기기별 최적화 업데이트 이후에 다시 프레임이 올라갈 가능성이 있으니 그 때 다시 보아도 좋을 것 같습니다ㅎㅎ"
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"원신이 플레이스토어와 갤럭시 스토어 버전이 각각 같은 그래픽 옵션에서도 디테일 차이가 있고 
마찬가지로 앱스토어 원신 또한 같은 옵션에서 그래픽이 다르더라구요"
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"긱벤치 6 테스트 결과, 갤럭시가 아이폰 많이 따라온거 같음. 그래도 아직 아이폰이 높긴하지만 그 전 시리즈들, 22에 비하면 많이 좋아져서 다행이라 생각함.
원신 인 게임 성능 측정 부분에서 아이폰이 안정적이었던 이유가 요번 긱벤치 6결과 보면 이해가 될거 같네ㅋㅋㅋㅋ"
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"근데 아이폰 6에서도 렉 없이  잘돌아가는 게임이 스냅드래곤 720g에선 버벅거리는거 보면 게임 최적화 문제는 어쩔수 없는듯...
한국에서나 게임하기 편한 폰으로 갤럭시 생각하지 다른나라에서는 아이폰 사거나 중급기 안드로이드 사서 전화기로만 쓰거나 둘중 하나니까요."
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"이전에도 언급 하셨었는지는 기억은 안납니다만.. 그 안드 특유의 묘한 터치 딜레이 이야기가 나왔네요 매우 흥미롭습니다
저 터치 딜레이 하나 때문에 안드로이드는 게임으로 부적절하다 (특히 리듬게임 관련) 라는 소리가 그렇게 많았었는데 언급해주신게 인상적이었습니다.
아직도 아이폰5로 시작했던 아이폰 인생이 저 묘한 터치 딜레이 때문에 (굳이 게임 아니더라도) 못넘어가는 원인 중 하나였는데 혹시 이 차이 때문에 아이폰을 쓰는 분들이 있는지 궁금합니다
아니면 그 문제 때문에 옛날부터 갤럭시로 안넘어가다 넘어가신 분들이 있는지도 궁금하네요 그런 분들이 느끼는 요즘의 갤럭시의 미세한 터치 딜레이는 어떤지도 정말 궁금합니다 ㅠ"
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,원신이 아이폰에서 구동 사양이 더 높기도 하고 최적화 된 편이라 시냅 쪽에 최적화한 게임도 궁금하네요
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,프레임 수치는 평균값인 셈이니 간헐적 프레임 드랍이 그 평균치에 영향을 주어서 전체 프레임이 아이폰보다 낮게 보인 것 아닐까요? 그렇다면 결국은 프레임 드립의 원인을 확인해 볼 필요가 있겠네요
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,이번 갤럭시 S23 시리즈에서도 보면 아쉬운 게 GOS ON 일 때  인풋렉이 발생 한다는 게 참 아쉬운거 같아요. GOS 를 완전히 OFF 한 상태에서 이것 저것 설정 해야 지만 인풋렉이 없어진다고 하더 라구요. 삼성은 아직도 핸드폰으로 애니팡을 하고 있다고 생각해서 그런지  고사양 핸드폰을 조립해 놓고 정작 게임에서는 제대로 된 퍼포먼스가 나오지 않는 다는게  많이 아쉽네요.
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"원신은 기종별로 최적화 작업을 따로 한다카네요.
시간이 좀 지나고 게임사측에서 최적화 작업을 하고 나서 다시 봐야 할 듯 합니다..."
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"원신테스트는 필드보다 던전에서 플레이해봐야 더 정확하게 알수 있다고 생각이 되네요...
그래도 이번에 폰 교체 해야하는데
갤럭시와 아이폰 비교에 많이 도움 될것같아요~"
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"원신 게임 1가지 만으로는 인게임내 성능은 정확히 알 수 없습니다. 최근 에 와일드하츠를 예를 들면 PC, 엑박, 플5 모두 다른 프레임, 렉, 그래픽성능의 장단점을 보여줬기때문이죠.(플5보다 고성능인(CPU, GPU  모두) PC로 돌렸는데도 플5보다 못한 성능을 보여줬죠) 게임마다 플랫폼 최적화가 다르고 개발시에 난이도가 다릅니다. 중간중간 프레임저하도 최적화 문제을 듯 합니다."
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,진짜 이렇게만 유지하면 정말좋겠다는 생각이 들어요ㅠㅠ
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,엑시노스도 좀 따라와서 언팩 보는 재미가 있는 칩셋 경쟁이 되었으면 좋겠네요 3사들
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,원신 프레임 드랍은 아마 출시전이라 스케쥴러 업데이트가 되기전이라 그런거 같아요 추후 업데이트를 기대해보면 해결될지도?
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,s23이 스펙은 많이 좋아져서 실게임기기로는 아이폰이 아직 좀 더 좋다라니 신기한 결과
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,삼디막테스트의 경우엔 14프맥이 전작13프맥이랑 점수 비슷하게 나오는데 원신 14프맥이 훨씬 잘돌리더라구요.. 뭔가 A16이 삼디막이랑 호환성이 안좋아서 실성능을 못뽑는거 같기도 합니다.. 젠2보다 점수낮은데도 더 잘돌리는거보면 아마 실성능은 4천점쯤 되는게 아닐지...
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,아직 최적화가 안되었거나 gos가 발목 잡거나 하는것 같습니다.샤오미 mi13은 벤치에서 프레임이 저렇게 물결치는 현상이 반에 반밖에 안되더군요.
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"게임은 플랫폼마다 최적화가 천차만별이여서 원신비교는 크게 의미없어보입니다.
겜 좋아하시는분들은 다 아시겠지만 같은게임이여도
플스, 엑박, PC에 따라 최적화 해상도, FPS지원이 천차만별인것과 같죠.

소프트웨어 최적화는 기본적으로 ios가 압도합니다. 하드웨어 구려도 게임 쾌적함음 아이폰이 더 좋습니다"
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"구체적으로 비교 해주셔서 감사합니다 잇섭 형님 ^^7
다름이 아니오라 저번 s22에 비해 비약적으로 즉, 10~20% 성능 향상이 있다는 것처럼 들렸는데
s23이 성능에 비해 맞는 가격인지 여쭤 봐도 되겠습니까? ㅠㅠ
너무 욕심 나는데 돈은 없고 원신을 쾌적하게는 하고 싶고 ㅠㅠ
23 02 14 현 가격은 울트라 512gb 1,399,860원 입니다"
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"노 사장님 등판 이후로 폴드랑 플립만 신경 쓰고 갤럭시 S시리즈를 홀대하는 느낌이 들어서 걱정됐었는데 

다행히 이번 S23 시리즈는 꽤 잘 뽑은듯 하네요. (진작에 신경 좀 써주지...)"
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,원신과 겉으로만 콜라보하는 회사와 실질적으로 기술을 활용해 최적화를 이뤄낸 회사의 차이 ..
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,원신 자체가 안드로이드를 덜 신경써서 차이가 많이 나는거겉은데 모배나 던파같은거도 해주셨으면 좋겠습니다!
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,S22U 사용자입니다. 게임을 안하는 입장으로서는 카메라를 오래 사용하면 발열이 느껴지던데 카메라 사용시 발열테스트를 좀 더 자세하게 진행해 주실 수는 없나요...?
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"샤오미 13 사용하고 있는데 확실히
발열도 잘 잡고 칩셋 자체 퀄리티가
상당히 좋아졌다는 것이 느껴집니다

그리고 베이퍼챔버가 많이 크니까
확실히 열처리가 좋긴 하더라고요"
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,샤오미 13은 원신을 거의 60프레임 유지하면서 30분간 실행시 42도대를 유지한다고 하는데 이것도 구해서 비교 테스트 해주시면 gos영향을 테스트하기 좋을거 같아요.
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,S23은 최적화 패치 앞으로 여러번 하고 나면 평가가 더 좋아질것
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,S23 사전예약이 흥하면서 민팃이용자도 많이 늘었는데 인터넷에 공공연한 루머로 새폰을 민팃기계에 넣어도 a등급이 잘 안나온다라는 소리가 있습니다 컨텐츠로 제작해주시면 좋을거 같아요~
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"아마 원신 프레임드랍이면..
제생각엔 오픈월드긴해도 이동시 특정부분 맵로드나 NPC로드때문이 아닐까 싶네요
갤럭시로 할때도 애플로 할때도 지금 생각해보면 신규지역에 대해선 유독 로딩도 길고 이벤트나 퀘스트때문에 장거리 이동을 할 경우엔 미세한 렉? 이런게 좀 있는거같더라두요"
GOS로 크게 혼난지 1년 후.. 과연? 갤럭시 S23 시리즈 발열&성능 테스트,"원신유저로써 아이폰이랑 직접비교는 어려울꺼 같아요..
원신이 아이폰에 많이 최적화되있어서 피씨(윈도)로 하더라도 60프레임으로 제한됩니다.
아마 게임자체 최적화가 많은 영향을 미친것으로 보입니다."
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"어제 미리 업로드 했는데! 영상에 오류가 있어서 다시 재업했습니다..
다음엔 좀 더 꼼꼼히 체크해볼게요 ㅠㅠ
메리 크리스마스 되십쇼! "
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,원가절감에 포인트를 주고 있는 삼성이라서 쿨링 시스템 개선을 했더라도 변화가 그닥 크지 않을것으로 예상됩니다
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"디자인의 호불호를 떠나서 
플래그십을 닮은 엔트리,
엔트리를 닮은 플래그십
두 문장은 상당히 다르게 느껴집니다.
아무리 재질에서 차이를 준다만 
S20 시리즈 때의 디지인 실패를 잊고 이런 방향으로 다시 가는 것은 참 아쉽네요"
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"스냅드래곤 8 Gen 2 성능을 믿고 기다리고 있습니다. 막상 폰으로 그닥 게임을 안하다보니 GOS에 대해 크게 우려가 되진 않지만, 성능향상으로 인해 그 외 카메라 줌 전환이나 가끔 앱을 오래사용하다 홈버튼 이동시 버벅임 등 전반적인 UI 부드러움이 개선되길 바래봅니다. 애플 기기뿐 아니라 픽셀 기기에서는 보이지 않는 버벅임이 계속 존재하는걸 보면 안드로이드 문제보단 ONE UI의 한계가 보이는게 아닌가 싶네요. 덧붙여서 S22에서 문제가 되었던 GN3 센서도 필히 개선되었으면 하네요."
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"ONE UI 5.0 가고 최적화가 엄청나게 좋아져서 S22+ 도 성능적으로는 불만이 없어졌습니다.
다만 AP가 전성비가 떨어져서 배터리가 빨리다는게 유일한 불만이네요.
S23 의 스냅 8 GEN2이 이걸 해결해줄것 같지만 디자인이 S22보다 많이 별로일것 같아서 걱정입니다."
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"S 시리즈는 메인 RAM를 10GB부터 시작해야 하위급 기종과의 RAM 정리가 쉬울거라고 생각합니다. 왜 같은 기종인데 국내와 외국 판매용 용량이 서로 다르고 기준도 명확하지 않아 국내 소비자는 더 높은 비용을 내고 사용하는 듯한 느낌을 받습니다. 또 한편으로는 예전에는 2GB, 3GB 하면서 용량에 차이를 두며 치열했는데 언제부터 8GB면 충분하다고 생각하는지 은근슬쩍 RAM용량 올리는 것을 등안시 하고 쓸데없는 RAM Plus 기능이나 넣고(윈도우에 스왑 드라이브와 비슷한 작동) 차라리 구글에게 운영체계 6GB 용량에 최적화를 하라고 하면서 개선을 하라고 해야지 엉뚱하게 소비자들에 눈을 가리는 이상한 행동은 그만했으면 합니다. 삼성도 모바일 부서 잘못 하다가는 LG처럼 점유률 하락을 경험할 수 도 있을 겁니다. 신경좀 써 주세요!"
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,국내 출시하는 울트라는 아마 12기가가 탑재될 듯해요.. 오늘 나온 긱벤치를 보면 드디어 마의 싱글 점수 1550을 넘은 1560... 이번 S23에 들어가는 스냅드래곤은 삼성이랑 퀄컴이랑 협업했다니 더더욱 기대되네요
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,디자인 심플하고 일관성을 유지하고 울트라를 고급스럽고 약간은 날카롭게 마감 다듬는거 매우 만족.
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"삼성이 잘되었으면 하는데 지금까진 여건이 좋았지만 새로운 경쟁자도 있고 오래전부터 군림한 애플, TSMC는 정말 따라잡힐 기미가 안보이고 참 힘든 상황이네요.. 꼭 응원하니까 힘내서 전용 엑시노스 탑재한 2025년에는 달라진 모습으로 세상을 놀라게 해주었으면 좋겠습니다"
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"9:35 아무리 생각해도 S20이 역대급 스펙 라인업이었음.
국내도 스냅드래곤으로 팔아서 발열이슈가 적었고, 램이나 SD, 무게도 더 월등함.
코로나만 안터졌어도 정말 역대급 폰으로 남았을텐데 아쉬움"
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"이런거보면 아이덴티티, 확장성, 심미성까지 잡은 애플의 카메라섬 디자인이 얼마나 대단한지 가면갈수록 느끼게 되는거 같네요. 
물론 처음엔 가루가 되도록 까였지만 지금보면 대단히 앞서간거 같기도하구요"
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"제 생각인데, 삼성이 디자인을 바꾼 이유 중에는, 물론 컨투어컷을 울트라에 적용하기 애매했기 때문이라는 것도 있겠지만, 컨투어컷의 디자인을 이미 2년간 사용했기 때문에 2년마다 디자인을 바꾸는 기조에 따라 새 디자인을 찾아야 했고, 마침 S22 울트라에 사용한 디자인은 아직 1년밖에 쓰지 않았기 때문에 그쪽을 기준으로 통합을 했다는 것으로도 볼 수 있지 않을까 생각합니다."
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"진짜 진지하게 갤럭시 이미지가 많이 망가져서 이번 s23은 이득을 본다기보다는 이미지를 회복한다는 느낌으로, 옛날 갤s2처럼 모든 기술력 다 풀고 그러면서도 가성비인 역대급 명작을 내놓는게 갤럭시s브랜드가 살아날 유일한 방법이라 생각하는데, 삼성쪽 경영진은 이제 플래그십은 폴드랑 플립이고 갤s는 더 비싼 갤a정도로만 보는 거 같네여...

물론 저보다 똑똑한 사람들이 하는게 경영이지만, 원가절감에 대한 늪에 빠져 미래 경쟁력과 브랜드가치를 다 갉아먹고 있는게 아쉽습니다"
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,S22U가려다 그냥 안가고 더 기다렸는데 S23U는 좀 문제없이 잘 나와줬으면 하네요 ㅠㅠ 잇섭님의 기기 리뷰 영상 기다려지네요 크리스마스 잘보내세요
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,삼성은 Z Flip 시리즈가 디자인의 한계일듯 최대한 고심해서 뽑아냈으니 디자인은 확실히 밀릴 수 밖에 없지않을까 싶습니다
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"저는 이번 S23 기대하고 있습니다.
한국인으로서 엑시노스 들어가고 잘되면 최고로 좋겠지만, 일단 퀄컴+TSMC로 갤럭시가 성능적인 부분 명예회복하고 다시 명기로 인정 받고 나서야 엑시노스 탑재도 의미가 있는 부분이라.. 잘 됐으면 좋겠네요.."
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"Z플립3를 쓰다보니...다른거 교체하고 싶지가 않네요. 개인적으로 바꾸고 싶다면 더욱 작아지고 리뷰 볼땐 화면이 넓직하고 그런폰 원해요.
우리가족 4식구 계속 신제품 출시 때마다 폰을 교체해 왔는데
정말 획기적인 제품 기대 합니다.
항상 리뷰 잘보고 있습니다.ㅎㅎ좋은정보 감사요.ㅎㅎ"
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"디자인 대해선 컨투어보다도 색상을 좀 잘 뽑았으면 좋겠는데, 영 확 끌리는 게 없어서 몇년 째 폰을 못 바꾸고 있음. 그만큼 쓰던 폰이 오래 가기도 하고, 굳이 바꿀 이유가 없기 때문.. 아우라글로우 같은 획기적 색상은 다시 안 나오나."
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,컨투어 컷이 상당히 마음에 들었는데.. 차라리 디자인을 밀고가서 삼성만의 디자인으로 자리매김 했으면 좋았을것같은데 S23을 기다리는 소비자로써는 매우상당히많이굉장하게 아쉬운부분이 아닐수 없습니다... ㅠㅠ
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,이건희가 선견지명한 디자인의 시대가 도래하고 있다.. 성능은 비슷하나 디자인이 대세인 시대.. 전 회장의 유지를 잘 받들길..
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"s22때 긱벤치나 그외 성능평가 사이트를 사전예약당시에 못돌리게 했던걸로 기억하는데, 이번에도 기기를 미리 받는다면 삼성이 어떻다 하든간에 다 무시하고 성능 테스트를 해 주셨으면 좋겠습니다. 이번에도 만약 성능 테스트를 못하게 하면 기대조차 할 수 없겠지만요."
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"S20에 램 12GB 다 때려박힌건 
딱 20까지가 고동진 씨의 영향이 있었던 작품이라 봐야하고...
21부터는 노태문 씨가 무선사업부장이 되면서 직접 한 말인
""갤럭시의 새로운 10년"" 의 길을 걷고 있는걸로 보입니다 ㅋㅋㅋ
원가절감, 원가절감, 급나누기, 급나누기 만을 무엇보다 최우선으로만 하기에 
괜히 램 더 얹어줘서 마진 떨어뜨릴 필요도 없을테고
급나누기 차별화로 발열 이슈 있어봐야 살 사람은 계속 사주니까
이번에도 역시 똑같은거란거네요

그나마 바뀐건, 젠2가 성능 좋다는거긴한데
이건 삼성 행보와는 상관없는 부분이고
노태문씨도 연임했고 갤럭시 시리즈의 원가절감,급나누기 행보는 그대로란거니
결과적으로...... 사는 사람이 뭐다? 또 속냐!"
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,S23은 컨투어컷으로 하고 S23플러스는 물방울 카메라로 했으면 소비자 입장에선 선택사항이 많았을텐데 이번에 무게가 무겁다던데 무게 때문에 조금이라도 줄이려고 컨투어컷 버린걸까요? 전 컨투어컷 이쁘다고 생각한 사람인데 ㅠ
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,컨투어컷 포기한건 아쉽긴하네요ㅠㅠ 보급형에라도 적용해주면 좋을텐데..
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"디자인은 노트10+ 만한게 없는듯
이번엔 s23U 로 사전예약 할 계획인데 
잘 나와주면 좋겠네요"
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"발열 문제는 어차피 칩셋에 따라 바뀌는 거라서 이번 8젠2가 전성비랑 발열량에서 굉장한 개선이 이뤄졌다는게 사실이라면 사실 쿨링 개선에 대해 굳이 지적할 필요는 없을겁니다
아이폰도 사실 자기네 칩셋 믿고서 내부 기판 설계는 조정할지언정 베챔같은 기타 쿨링 요소를 집어넣지는 않으니까요"
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"울트라는 크기고 그렇고 가격도 그렇고 좀 부담스러워서 23+ 생각중이였는데
잇섭님이 나중에 리뷰해주시는거 보고 울트라로 갈지 고민해봐야 할 것 같습니다
노트10+를 나오자마자 사서 이젠 거의 4년째 굴리고 있으니
빠른 리뷰영상으로 제 노트10+에 안식을 전해주셨으면 합니다"
벌써 유출된 삼성 갤럭시 S23 디자인.. 호불호 때문에 카메라 섬을 버렸다?,"제가 볼때는 일단 삼성이 스마트폰으로 살아남으려면 우선 엣지를 과감하게 버리고
쿨링 시스템은 똑같이하고 울트라랑 카메라 기능은 살짝 차이를 두고 메모리 용량과 렘 그리고 크기 차이만 두고 만들어야 한다고 생각합니다.
프리미엄이라면 프리미엄답게 해야 애플에게 뒤쳐지지 않을 겁니다.

사람들이 삼성폰이 별로라고 해도 구입하는 이유가 다른 회사로 바꾸면 조작법을 다시 배워야 한다는 것과
삼성페이 그리고 접을 수 있는 폴더블폰이기 떄문입니다. 지금 S23은 프리미엄폰이라고 보기에는 뭔가 엉성한 제품같은데 일단 제품이 나와봐야 하지만
슬슬 미래가 보이지 않는 거 같아요."
